0.5,427.79
1,269.473
1.5,201.4
2,162.669
2.5,137.375
3,119.43
3.5,105.972
4,95.4693
4.5,87.0229
5,80.0689
5.5,74.2347
6,69.2634
6.5,64.9723
7,61.2273
7.5,57.928
8,54.9972
8.5,52.375
9,50.014
9.5,47.876
10,45.93
10.5,44.1508
11,42.5172
11.5,41.0116
12,39.6192
12.5,38.3274
13,37.1254
13.5,36.004
14,34.9551
14.5,33.9717
15,33.0478
15.5,32.1779
16,31.3574
16.5,30.5821
17,29.8483
17.5,29.1526
18,28.4921
18.5,27.8641
19,27.2663
19.5,26.6964
20,26.1526
20.5,25.6329
21,25.1359
21.5,24.66
22,24.2039
22.5,23.7663
23,23.3461
23.5,22.9424
24,22.554
24.5,22.1802
25,21.8201
25.5,21.473
26,21.1381
26.5,20.8148
27,20.5026
27.5,20.2007
28,19.9088
28.5,19.6263
29,19.3528
29.5,19.0879
30,18.831
30.5,18.582
31,18.3403
31.5,18.1057
32,17.8779
32.5,17.6566
33,17.4414
33.5,17.2322
34,17.0287
34.5,16.8306
35,16.6378
35.5,16.45
36,16.2671
36.5,16.0887
37,15.9149
37.5,15.7453
38,15.5799
38.5,15.4185
39,15.2609
39.5,15.107
40,14.9567
40.5,14.8098
41,14.6663
41.5,14.5259
42,14.3887
42.5,14.2545
43,14.1232
43.5,13.9947
44,13.869
44.5,13.7458
45,13.6252
45.5,13.5071
46,13.3914
46.5,13.278
47,13.1669
47.5,13.0579
48,12.9511
48.5,12.8463
49,12.7435
49.5,12.6427
50,12.5437
50.5,12.4466
51,12.3513
51.5,12.2577
52,12.1658
52.5,12.0755
53,11.9868
53.5,11.8997
54,11.8141
54.5,11.73
55,11.6473
55.5,11.566
56,11.486
56.5,11.4074
57,11.3301
57.5,11.2541
58,11.1793
58.5,11.1057
59,11.0333
59.5,10.962
60,10.8918
60.5,10.8227
61,10.7547
61.5,10.6878
62,10.6218
62.5,10.5569
63,10.4929
63.5,10.4299
64,10.3678
64.5,10.3066
65,10.2464
65.5,10.1869
66,10.1284
66.5,10.0706
67,10.0137
67.5,9.95761
68,9.90227
68.5,9.8477
69,9.79388
69.5,9.7408
70,9.68844
70.5,9.63678
71,9.58581
71.5,9.53552
72,9.48589
72.5,9.43692
73,9.38858
73.5,9.34087
74,9.29377
74.5,9.24727
75,9.20137
75.5,9.15604
76,9.11129
76.5,9.06709
77,9.02343
77.5,8.98032
78,8.93773
78.5,8.89567
79,8.85411
79.5,8.81305
80,8.77248
80.5,8.73239
81,8.69278
81.5,8.65364
82,8.61495
82.5,8.5767
83,8.53891
83.5,8.50154
84,8.4646
84.5,8.42809
85,8.39198
85.5,8.35628
86,8.32098
86.5,8.28607
87,8.25155
87.5,8.2174
88,8.18363
88.5,8.15023
89,8.11719
89.5,8.0845
90,8.05217
90.5,8.02018
91,7.98853
91.5,7.95721
92,7.92622
92.5,7.89556
93,7.86521
93.5,7.83518
94,7.80545
94.5,7.77603
95,7.74691
95.5,7.71809
96,7.68956
96.5,7.66131
97,7.63335
97.5,7.60566
98,7.57825
98.5,7.55111
99,7.52424
99.5,7.49762
100,7.47127
100.5,7.44517
101,7.41933
101.5,7.39373
102,7.36837
102.5,7.34326
103,7.31839
103.5,7.29375
104,7.26934
104.5,7.24515
105,7.2212
105.5,7.19746
106,7.17395
106.5,7.15065
107,7.12756
107.5,7.10469
108,7.08202
108.5,7.05956
109,7.03729
109.5,7.01523
110,6.99337
110.5,6.9717
111,6.95022
111.5,6.92893
112,6.90783
112.5,6.88691
113,6.86617
113.5,6.84562
114,6.82524
114.5,6.80504
115,6.78501
115.5,6.76515
116,6.74546
116.5,6.72594
117,6.70658
117.5,6.68739
118,6.66836
118.5,6.64948
119,6.63077
119.5,6.61221
120,6.5938
120.5,6.57554
121,6.55744
121.5,6.53948
122,6.52167
122.5,6.504
123,6.48647
123.5,6.46909
124,6.45185
124.5,6.43474
125,6.41777
125.5,6.40094
126,6.38424
126.5,6.36767
127,6.35123
127.5,6.33492
128,6.31874
128.5,6.30269
129,6.28675
129.5,6.27095
130,6.25526
130.5,6.2397
131,6.22425
131.5,6.20892
132,6.19371
132.5,6.17862
133,6.16364
133.5,6.14877
134,6.13401
134.5,6.11937
135,6.10483
135.5,6.0904
136,6.07608
136.5,6.06187
137,6.04776
137.5,6.03375
138,6.01985
138.5,6.00605
139,5.99235
139.5,5.97875
140,5.96525
140.5,5.95184
141,5.93853
141.5,5.92532
142,5.91221
142.5,5.89918
143,5.88625
143.5,5.87341
144,5.86067
144.5,5.84801
145,5.83544
145.5,5.82296
146,5.81057
146.5,5.79826
147,5.78604
147.5,5.77391
148,5.76186
148.5,5.74989
149,5.738
149.5,5.7262
150,5.71448
150.5,5.70284
151,5.69128
151.5,5.67979
152,5.66839
152.5,5.65706
153,5.64581
153.5,5.63463
154,5.62353
154.5,5.6125
155,5.60155
155.5,5.59067
156,5.57986
156.5,5.56913
157,5.55847
157.5,5.54787
158,5.53735
158.5,5.52689
159,5.51651
159.5,5.50619
160,5.49594
160.5,5.48575
161,5.47564
161.5,5.46558
162,5.4556
162.5,5.44568
163,5.43582
163.5,5.42602
164,5.41629
164.5,5.40662
165,5.39701
165.5,5.38746
166,5.37798
166.5,5.36855
167,5.35918
167.5,5.34987
168,5.34062
168.5,5.33143
169,5.3223
169.5,5.31322
170,5.3042
170.5,5.29524
171,5.28633
171.5,5.27748
172,5.26868
172.5,5.25994
173,5.25125
173.5,5.24262
174,5.23403
174.5,5.2255
175,5.21702
175.5,5.2086
176,5.20022
176.5,5.1919
177,5.18363
177.5,5.1754
178,5.16723
178.5,5.15911
179,5.15103
179.5,5.14301
180,5.13503
180.5,5.1271
181,5.11921
181.5,5.11138
182,5.10359
182.5,5.09585
183,5.08815
183.5,5.0805
184,5.07289
184.5,5.06533
185,5.05781
185.5,5.05034
186,5.04291
186.5,5.03553
187,5.02819
187.5,5.02089
188,5.01363
188.5,5.00642
189,4.99925
189.5,4.99212
190,4.98503
190.5,4.97798
191,4.97097
191.5,4.96401
192,4.95708
192.5,4.95019
193,4.94334
193.5,4.93654
194,4.92977
194.5,4.92304
195,4.91635
195.5,4.90969
196,4.90308
196.5,4.8965
197,4.88996
197.5,4.88345
198,4.87699
198.5,4.87056
199,4.86416
199.5,4.8578
200,4.85148
200.5,4.84519
201,4.83894
201.5,4.83272
202,4.82654
202.5,4.8204
203,4.81428
203.5,4.8082
204,4.80216
204.5,4.79615
205,4.79017
205.5,4.78422
206,4.77831
206.5,4.77243
207,4.76658
207.5,4.76077
208,4.75499
208.5,4.74923
209,4.74351
209.5,4.73783
210,4.73217
210.5,4.72654
211,4.72095
211.5,4.71538
212,4.70985
212.5,4.70434
213,4.69887
213.5,4.69342
214,4.68801
214.5,4.68262
215,4.67727
215.5,4.67194
216,4.66664
216.5,4.66137
217,4.65613
217.5,4.65092
218,4.64573
218.5,4.64057
219,4.63544
219.5,4.63034
220,4.62527
220.5,4.62022
221,4.6152
221.5,4.6102
222,4.60524
222.5,4.60029
223,4.59538
223.5,4.59049
224,4.58563
224.5,4.58079
225,4.57598
225.5,4.5712
226,4.56644
226.5,4.5617
227,4.55699
227.5,4.55231
228,4.54765
228.5,4.54301
229,4.5384
229.5,4.53381
230,4.52925
230.5,4.52471
231,4.5202
231.5,4.51571
232,4.51124
232.5,4.5068
233,4.50238
233.5,4.49798
234,4.4936
234.5,4.48925
235,4.48492
235.5,4.48062
236,4.47633
236.5,4.47207
237,4.46783
237.5,4.46361
238,4.45942
238.5,4.45525
239,4.45109
239.5,4.44696
240,4.44286
240.5,4.43877
241,4.4347
241.5,4.43066
242,4.42663
242.5,4.42263
243,4.41865
243.5,4.41469
244,4.41074
244.5,4.40682
245,4.40292
245.5,4.39904
246,4.39518
246.5,4.39134
247,4.38752
247.5,4.38372
248,4.37994
248.5,4.37617
249,4.37243
249.5,4.36871
250,4.365
250.5,4.36132
251,4.35765
251.5,4.354
252,4.35038
252.5,4.34677
253,4.34317
253.5,4.3396
254,4.33605
254.5,4.33251
255,4.32899
255.5,4.32549
256,4.32201
256.5,4.31854
257,4.3151
257.5,4.31167
258,4.30825
258.5,4.30486
259,4.30148
259.5,4.29812
260,4.29478
260.5,4.29146
261,4.28815
261.5,4.28486
262,4.28158
262.5,4.27832
263,4.27508
263.5,4.27186
264,4.26865
264.5,4.26546
265,4.26228
265.5,4.25912
266,4.25598
266.5,4.25285
267,4.24974
267.5,4.24665
268,4.24357
268.5,4.2405
269,4.23746
269.5,4.23442
270,4.23141
270.5,4.22841
271,4.22542
271.5,4.22245
272,4.21949
272.5,4.21655
273,4.21363
273.5,4.21072
274,4.20782
274.5,4.20494
275,4.20207
275.5,4.19922
276,4.19639
276.5,4.19356
277,4.19076
277.5,4.18796
278,4.18518
278.5,4.18242
279,4.17967
279.5,4.17693
280,4.17421
280.5,4.1715
281,4.16881
281.5,4.16612
282,4.16346
282.5,4.1608
283,4.15816
283.5,4.15554
284,4.15293
284.5,4.15033
285,4.14774
285.5,4.14517
286,4.14261
286.5,4.14006
287,4.13753
287.5,4.13501
288,4.1325
288.5,4.13001
289,4.12753
289.5,4.12506
290,4.1226
290.5,4.12016
291,4.11773
291.5,4.11531
292,4.11291
292.5,4.11051
293,4.10813
293.5,4.10577
294,4.10341
294.5,4.10107
295,4.09873
295.5,4.09642
296,4.09411
296.5,4.09181
297,4.08953
297.5,4.08726
298,4.085
298.5,4.08275
299,4.08052
299.5,4.07829
300,4.07608
300.5,4.07388
301,4.07169
301.5,4.06951
302,4.06735
302.5,4.06519
303,4.06305
